NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0009259	GO:0009259		44	-0.34688318	-1.2839117	0.119373776	0.24416906	1.0	444	tags=39%, list=20%, signal=47%	
GO:0036094	GO:0036094		338	-0.2482885	-1.2809371	0.025263159	0.24596094	1.0	672	tags=37%, list=30%, signal=45%	
GO:0035639	GO:0035639		300	-0.25186387	-1.2797254	0.014492754	0.24532814	1.0	670	tags=38%, list=30%, signal=47%	
GO:1901576	GO:1901576		406	-0.24479012	-1.2783717	0.015841585	0.24471465	1.0	661	tags=36%, list=30%, signal=42%	
GO:1901265	GO:1901265		330	-0.24716339	-1.2762388	0.023605151	0.24493468	1.0	672	tags=37%, list=30%, signal=45%	
GO:0043603	GO:0043603		36	-0.35704106	-1.2691122	0.12851405	0.25223288	1.0	180	tags=19%, list=8%, signal=21%	
GO:0009058	GO:0009058		428	-0.23912159	-1.2655742	0.019148936	0.2549891	1.0	661	tags=35%, list=30%, signal=40%	
GO:0000166	GO:0000166		327	-0.24279602	-1.2468132	0.023012552	0.28033885	1.0	672	tags=36%, list=30%, signal=44%	
GO:0046914	GO:0046914		87	-0.292021	-1.2439414	0.104	0.28166822	1.0	600	tags=39%, list=27%, signal=51%	
GO:0034220	GO:0034220		46	-0.32656208	-1.2435101	0.1390593	0.2796794	1.0	503	tags=43%, list=23%, signal=55%	
GO:0000049	GO:0000049		25	-0.38101855	-1.2427458	0.16356108	0.2782931	1.0	605	tags=52%, list=27%, signal=71%	
GO:0006810	GO:0006810		225	-0.2520391	-1.2407392	0.056962024	0.27902478	1.0	708	tags=42%, list=32%, signal=55%	
